"country","year","tbi","pro_basicwater","pro_safewater","pro_basicsanitation","pro_safesanitation","hdi","region"
"Algeria",2002,74,"90.373804332946904","71.1918583653421","85.0328073593515","85.0328073593515",0.668,"Africa"
"Algeria",2003,76,"90.629722476755603","71.7269643155818","85.2991644625783","85.2991644625783",0.675,"Africa"
"Algeria",2004,76,"90.881254723595205","72.2475517663549","85.5590709673942","85.5590709673942",0.683,"Africa"
"Algeria",2005,80,"91.128253391013999","72.7531510539839","85.8122609306772","85.8122609306772",0.69,"Africa"
"Algeria",2006,79,"91.370955534143604","73.2443466074211","86.0591315025692","86.0591315025692",0.696,"Africa"
"Algeria",2007,78,"91.609231991483398","73.7207212607151","86.299440005349","86.299440005349",0.701,"Africa"
"Algeria",2008,74,"91.843308744921103","74.1828238425326","86.5335680761237","86.5335680761237",0.709,"Africa"
"Algeria",2009,77,"92.072034965947296","74.6276877244098","86.7594853651133","86.7594853651133",0.716,"Africa"
"Algeria",2010,78,"92.295973461590506","75.056807812812","86.9781332130706","86.9781332130706",0.721,"Africa"
"Algeria",2011,73,"92.5149892867463","75.469916980438","87.1892375803685","87.1892375803685",0.725,"Africa"
"Algeria",2012,73,"92.745184699297496","75.867622968565","87.0935397027506","87.0935397027506",0.726,"Africa"
"Algeria",2013,68,"92.970881146269505","76.2501426819848","86.9868765719694","86.9868765719694",0.729,"Africa"
"Algeria",2014,72,"93.192346780408897","76.6182319353339","86.8698424356598","86.8698424356598",0.732,"Africa"
"Algeria",2015,75,"93.409557646999104","76.9719606352109","86.7425206949109","86.7425206949109",0.736,"Africa"
"Algeria",2016,70,"93.622775535899393","76.3948592626","86.6054829474466","86.6054829474466",0.738,"Africa"
"Algeria",2017,70,"93.831974930309798","75.7305417878483","86.4588237816513","86.4588237816513",0.738,"Africa"
"Algeria",2018,69,"94.0374149250041","75.036130399841","86.303094189528","86.303094189528",0.74,"Africa"
"Algeria",2019,61,"94.239139860161401","73.9538774939834","86.1385043463065","86.1385043463065",0.742,"Africa"
"Algeria",2020,58,"94.437329970412407","72.2481473302903","85.9654695730295","85.9654695730295",0.73,"Africa"
"Andorra",2000,21,"99.999999463263293","90.6399995135019","99.9999994632633","99.9999994632633",0.815,"Europe"
"Andorra",2001,17,"100","90.6400015039874","100","100",0.823,"Europe"
"Andorra",2002,8.1,"100","90.6400011907925","100","100",0.828,"Europe"
"Andorra",2003,17,"100","90.6400000795323","100","100",0.836,"Europe"
"Andorra",2004,10,"100","90.6400012269587","100","100",0.828,"Europe"
"Andorra",2005,14,"99.9999978782282","90.639998076826","99.9999978782282","99.9999978782282",0.828,"Europe"
"Andorra",2006,17,"100","90.6400039911945","100","100",0.842,"Europe"
"Andorra",2007,7.4,"100","90.6400035740641","100","100",0.851,"Europe"
"Andorra",2008,6,"100","90.6400037733778","100","100",0.857,"Europe"
"Andorra",2009,12,"100","90.6400038016641","100","100",0.859,"Europe"
"Andorra",2010,11,"99.999998074489696","90.6399982547175","99.9999980744897","99.9999980744897",0.863,"Europe"
"Andorra",2011,4.9,"100","90.6400011122545","100","100",0.867,"Europe"
"Andorra",2012,15,"99.999998001679401","90.6399981887222","99.9999980016794","99.9999980016794",0.867,"Europe"
"Andorra",2013,8.1,"100","90.6400019476396","100","100",0.851,"Europe"
"Andorra",2014,9.6,"100","90.6400003669046","100","100",0.854,"Europe"
"Andorra",2015,6.4,"100","90.6400015710857","100","100",0.856,"Europe"
